stop_id,stop_name,stop_lat,stop_lon
6945,Indira Nagar Chinchwad,18.6408,73.783096
6527,Jai Ganesh Vision,18.64772,73.785027
6950,Yamuna Nagar,18.6675,73.7864
6951,Yamuna Nagar,18.667475,73.786263
7054,Shree Hospital,18.682301,73.812897
7055,Keshav Nagar Chikhali Road,18.678677,73.809296
7056,Newale Vasti,18.676144,73.807426
7057,Aishwaryam Courtyard Society,18.675501,73.805901
8892,Ganlaxmi Colony,18.674896,73.805031
7059,Sane Vasti,18.6738,73.803398
6306,Sane Chowk,18.6705,73.798698
7661,Radha Hotel,18.569572,73.76593
7065,Krushna Nagar,18.666235,73.795692
6275,Sane Chowk,18.6703,73.7985
7066,Sane Vasti,18.674,73.8032
7067,Ganlaxmi Coloni,18.675039,73.805122
7068,Aishwaryam Courtyard Society,18.6756,73.805901
7069,Newale Vasti,18.6761,73.807198
7070,Keshav Nagar Chikhali Road,18.678488,73.809227
7071,Shree Hospital,18.680799,73.8116
6982,Tolnaka,18.694401,74.123001
6983,Khedkar Vasti,18.696301,74.114502
6984,Mandhare Vasti,18.6971,74.110901
6985,Jategaon Phata,18.700001,74.096603
6986,Radhe Radhe Petrol Pump,18.7006,74.093498
6987,Nand Kishor Lawns,18.7033,74.0858
6988,Essar Petrol Pump,18.7048,74.0811
6989,Bharat Gas Phata,18.707001,74.074799
6990,Javahar Vidhyalay,18.7082,74.071404
6991,Jagtap Pimple Phata,18.711201,74.062698
6992,Sondkar Petrol Pump,18.7138,74.055397
6995,Shelgaon Phata,18.734566,73.943176
6996,Shree Ram Nursery,18.7342,73.939201
6997,Datta Nagar Shikrapur Road,18.733801,73.934196
6998,Sambhaji Nagar Shikrapur Road,18.7341,73.928299
6999,Vadgaon Phata Shikrapur Road,18.7344,73.923698
7000,Bhosegaon,18.7353,73.920303
7001,Vasantraj Mangal Karyalay,18.7365,73.917999
7002,Kalus Phata,18.736799,73.916901
7003,Pingle Vasti Shikhrapur Road,18.7377,73.914299
7004,Inden Gas Company Chakan Road,18.740101,73.907303
7016,Chakan S T Stand,18.754555,73.860588
7005,Jare Lonce,18.7407,73.905098
7017,Vishal Garden,18.7514,73.864899
7006,Matoshree Park,18.741301,73.901703
7018,Medankar Wadi Phata,18.75,73.867996
106731,Sangam Collection Tulsi Park,18.742367,73.895729
7019,Kadachi Wadi,18.748501,73.874802
7007,Rashe Phata,18.742599,73.893898
7020,Ganesh Nagar Shikarapur Road,18.747,73.880203
7008,Mungshe Vasti,18.742901,73.891998
7021,Ashirwad Bungalow Chakan Road,18.746,73.883102
7009,Ashirwad Bungalow Chakan Road,18.745001,73.8853
7022,Mungshe Vasti,18.744101,73.886902
7010,Ganesh Nagar Shikarapur Road,18.746799,73.880302
7023,Rashe Phata,18.742701,73.893898
7011,Kadachi Wadi,18.7484,73.874901
7012,Medankar Wadi Phata,18.749901,73.867897
7024,Matoshree Park,18.7414,73.901497
7013,Vishal Garden,18.7514,73.8647
7025,Jare Lonce,18.740801,73.904999
7014,Chakan S T Stand,18.75436,73.860764
7026,Inden Gas Company Chakan Road,18.740299,73.907097
7027,Pingle Vasti Shikhrapur Road,18.737801,73.9142
7028,Kalus Phata,18.737,73.916603
7029,Vasantraj Mangal Karyalay,18.7365,73.918098
7030,Bhosegaon,18.735201,73.920998
7031,Vadgaon Phata Shikrapur Road,18.734501,73.9235
7032,Datta Nagar Shikrapur Road,18.7339,73.933998
7033,Shree Ram Nursery,18.7342,73.939003
7034,Shelgaon Phata,18.73465,73.943253
7036,Sondkar Petrol Pump,18.714001,74.055099
7037,Jagtap Pimple Phata,18.71138,74.062462
7038,Javahar Vidhyalay,18.708099,74.071999
7039,Bharat Gas Phata,18.707001,74.075104
7040,Essar Petrol Pump,18.704901,74.081001
7041,Nand Kishor Lawns,18.703199,74.085701
7042,Radhe Radhe Petrol Pump,18.700701,74.093498
7043,Jategaon Phata,18.700199,74.096199
7044,Mandhare Vasti,18.6971,74.111198
7045,Khedkar Vasti,18.6964,74.114403
7046,Tolnaka,18.6945,74.123001
6484,Ganesh Mandir- Pimple Saudagar,18.600573,73.793846
7050,Govind Yashda Chowk / Pk Chowk,18.597279,73.803589
6674,Jambe,18.641098,73.722046
6675,Nere Phata,18.636801,73.727898
6754,Gaikwad Vasti Jambhe Road,18.6366,73.7295
6677,Rasikwadi,18.635876,73.732697
6678,Malwadi Jambe Road,18.634062,73.733727
6755,Vijay Nagar,18.633499,73.733597
6680,Tajne Vasti,18.632299,73.733276
6681,Koyte Vasti,18.630899,73.737396
6683,Punawale Corner,18.639147,73.750137
6684,Punawale /  Gaikwad Nagar Punawale,18.638296,73.74501
6745,Budhvihar Punavale,18.639,73.747902
6165,Pimpri Nagar Ma Na Pa Shala,18.6133,73.805099
6686,Punawale Phata,18.638819,73.750328
6734,Tathwade,18.6294,73.753799
6735,Balaji College,18.6266,73.756203
6949,Pawar Vasti Ravet Road /  Pawar Vasti Jambhe Road,18.624424,73.757675
6765,Dairy Farm / Dairy Farm Raghunandan Mangal Karyalay,18.621075,73.760719
6738,Londhe Vasti,18.619499,73.762001
6526,Akurdi Chowk,18.6492,73.785202
7207,Dairy Farm Ravet Road / Dairy Farm Raghunandan Mangal Karyalay,18.620958,73.76059
6768,Balaji College,18.626801,73.755699
7072,Sector No. 12 Pm Awas Yojana Bhosari,18.652,73.827904
7073,B Block Bhosari,18.6499,73.828796
7074,Minatai Kametkar Udyan Bhosari,18.649014,73.830162
7075,Khande Vasti Bhosari,18.6458,73.828102
7076,Sai Engineering Company Khande Wasti,18.6443,73.830101
7077,Visveshwar Chowk Bhosari,18.643,73.832298
7078,Ulka Industries Bhosari,18.644876,73.835609
9285,New Tech Company Landewadi,18.620943,73.827133
7102,Nashik Phata Metro Station,18.608299,73.8209
9286,New Tech Company Landewadi,18.620897,73.832253
7104,Ulka Industries Bhosari,18.64493,73.835503
7105,Visveshwar Chowk Bhosari,18.643135,73.832695
7106,Sai Engineering Company Khande Wasti,18.6443,73.829903
7107,Khande Vasti Bhosari,18.645599,73.827904
7108,Minatai Kametkar Udyan Bhosari,18.648899,73.8302
7109,B Block Bhosari,18.65,73.828697
7144,Telephone Exchange,18.7736,73.842003
7152,Hp Petrol Pump Ambethan Gaon,18.784401,73.814102
7153,Sakshi Enter Prizes,18.787924,73.808289
7154,Koregaon Khurd Phata,18.7903,73.804802
7155,Patilwada Hotel,18.790846,73.801003
7156,Varale Gaon,18.7918,73.795898
7157,Mhalunge Phata,18.7906,73.793701
7158,Shelugaon Phata,18.787701,73.781097
7478,Bhomboli Phata /  Bhamboligaoan Phata,18.786739,73.776405
7160,Savardari Gaon Phata,18.7875,73.773903
7479,Vasuli Phata,18.787386,73.771507
7162,Das Company,18.7924,73.768997
7163,Bhamchandra Vidhyalay Vasuli,18.794106,73.767097
6952,Rajguru Nagar Low Collage,18.867483,73.89537
6980,Rahul Petrol Pump,18.8615,73.891197
6979,Zilla Parishad Shal Thigalsthal,18.8587,73.889099
7188,Rajguru Nagar,18.856157,73.887665
6956,Rajguru Nagar S T Stand,18.85268,73.887772
6957,Rajguru Mahavidyalay,18.850424,73.88739
6958,Kadus Phata,18.846182,73.882942
6977,Kanda Lasun Sanshodhan Kendra,18.8438,73.881798
7189,Shiroli Toll Naka,18.8374,73.879898
7190,Bhandari Company,18.832199,73.877403
7191,Shiroli,18.8288,73.876801
7192,Ghat Vitbhatti,18.8221,73.875397
7193,Breaks India Company,18.815701,73.874397
7194,Khadi Machine Shiroli,18.810101,73.874001
7195,Kad Vasti Waki,18.806999,73.873299
7196,Bham School,18.8036,73.872398
7197,Bham,18.7997,73.869797
7198,Rohkal Phata,18.792999,73.8675
7199,Waki Khurd,18.7841,73.872398
7200,Protacto Company Ekata Nagar,18.775801,73.8703
7201,Bhagyalaxmi Mangal Karyalay,18.7719,73.868301
7202,Chakan Market Yard,18.767,73.864799
6883,Bhosari Chakan Road,18.624001,73.851601
6973,Chakan Market Yard,18.767099,73.864601
6972,Bhagyalaxmi Mangal Karyalay,18.771999,73.868103
6971,Protacto Company Ekata Nagar,18.7756,73.870003
6970,Waki Khurd,18.7843,73.872101
6969,Rohkal Phata,18.7931,73.867302
6968,Bham,18.8002,73.869797
6967,Bham School,18.8039,73.8722
6966,Kad Vasti Waki,18.809099,73.873596
6965,Khadi Machine Shiroli,18.810499,73.873901
6964,Breaks India Company,18.816601,73.874298
6963,Ghat Vitbhatti,18.824499,73.875801
6962,Shiroli,18.8286,73.876602
6961,Bhandari Company,18.8319,73.877098
6960,Shiroli Toll Naka,18.837673,73.879868
7203,Kanda Lasun Sanshodhan Kendra,18.843901,73.881798
7204,Kadus Phata,18.846277,73.882973
7205,Rajguru Mahavidyalay,18.850252,73.887352
7206,Rajguru Nagar S T Stand,18.852911,73.887718
6978,Rajguru Nagar,18.85639,73.887634
6981,Rajguru Nagar Low Collage,18.867599,73.895203
7110,Bhamchandra Vidhyalay Vasuli,18.794201,73.767197
7111,Das Company,18.792681,73.768692
7166,Vasuli Phata,18.7873,73.771599
7113,Savardari Gaon Phata,18.7876,73.774101
7428,Bhomboli Phata,18.786837,73.776421
7115,Shelugaon Phata,18.787901,73.781197
7116,Mhalunge Phata,18.790701,73.7938
7117,Varale Gaon,18.7918,73.795998
7118,Patilwada Hotel,18.790871,73.801323
7119,Koregaon Khurd Phata,18.7903,73.805
7120,Sakshi Enter Prizes,18.788034,73.808205
7121,Hp Petrol Pump Ambethan Gaon,18.7845,73.814102
7133,Saidarshan Society,18.7689,73.851097
7222,Tukaram Nagar Police Chowki,18.623301,73.818497
7220,Insurance Company Balewadi,18.570499,73.765602
7249,Samir Lawns Ravet,18.650299,73.734398
7250,Jk Towers Kiwale,18.651199,73.731201
7271,Ganesh Lawns Kiwale,18.653,73.726303
7252,Katlevasti,18.654499,73.722801
7253,Kiwalegaon,18.656799,73.720596
7254,Manapa Shala Kiwle,18.6577,73.722198
7255,Aaple Ghar Vrudhashram,18.658327,73.724373
7256,Kotwal Nagar,18.659241,73.727562
7257,Krushn Hotel Mukai Chowk,18.659758,73.729355
7229,Mukai Chowk Corner,18.6611,73.731796
7230,Indraprabha,18.6679,73.727913
7231,Kulkarni Hospital,18.6689,73.728798
7232,Tc Colony Vikas Nagar,18.6698,73.7304
7233,Vikas Nagar,18.6723,73.7323
7234,Aabhivhila Hotel,18.6745,73.733597
7278,Asl Company Chakan,18.7304,73.859596
7235,Shankar Mandir Dehuroad,18.6777,73.733101
7279,Sumit Company Chakan,18.7264,73.861099
7280,Majgaon Fata,18.720699,73.863899
7281,Rotubai Talav,18.7157,73.875504
7282,Mit College Hanumanwadi,18.6985,73.886703
7283,Thakerwadi Phata,18.6961,73.888
7284,Hanumanwadi,18.693199,73.889198
7285,Indrayani Cancer Hospital,18.6833,73.894501
7286,Chakan Chowk Alandi,18.6784,73.894997
7236,Shankar Mandir Dehuroad,18.677799,73.733299
7237,Aabhivhila Hotel,18.6744,73.733704
7238,Vikas Nagar,18.6721,73.7323
7239,Tc Colony Vikas Nagar,18.6698,73.730499
7240,Kulkarni Hospital,18.6688,73.728798
7241,Indraprabha,18.667601,73.727898
7242,Mukai Chowk Corner,18.6609,73.732697
7263,Krushn Hotel Mukai Chowk,18.659712,73.729332
7275,Kotwal Nagar,18.65922,73.727722
7276,Aaple Ghar Vrudhashram,18.657749,73.722694
7266,Manapa Shala Kiwle,18.657644,73.722298
7267,Kiwalegaon,18.656799,73.720703
7268,Katlevasti,18.654499,73.7229
7269,Jk Towers Kiwale,18.651199,73.7313
7277,Samir Lawns Ravet,18.6502,73.734802
7258,Mukai Chowk,18.660532,73.731636
7322,Century Enka Company,18.627495,73.834663
7288,Electronic Sadan,18.623308,73.8386
7303,Yamuna Nagar,18.663763,73.787407
7429,Philips Company Vasoli Road,18.783388,73.776939
7430,Marshal Company Savardari,18.780001,73.776604
7431,Air Liquide Company,18.771521,73.775497
7432,Savardari Phata,18.766142,73.774811
7433,Bridgestone Company,18.763496,73.775169
7434,Hyndai Corner,18.7596,73.776398
7435,Hyndai Gate,18.7572,73.776199
7436,Hyndai Chowk,18.7547,73.776604
7437,Ksh Company,18.7523,73.780098
7438,Dsv Company,18.750999,73.782303
7481,Sigma Chwok,18.743078,73.806786
7482,Hp Chowk Manchar Road,18.746239,73.7883
7483,Dsv Company,18.751301,73.781502
7484,Ksh Company,18.7519,73.780403
7485,Hyndai Chowk,18.754601,73.776398
7486,Hyndai Gate,18.757401,73.776001
7473,Hyndai Corner,18.759899,73.776192
7488,Bridgestone Company,18.7637,73.775002
7489,Savardari Phata,18.766199,73.774696
7476,Air Liquide Company,18.771109,73.775299
7491,Marshal Company Savardari,18.7798,73.776299
7492,Philips Company Vasoli Road,18.783501,73.776802
7325,Lonavala Railway Station,18.752876,73.408112
7326,St Stand Lonavala,18.754,73.406998
7327,Pdcc Bank Lonavala,18.7558,73.409203
7328,Narayani Temple,18.758738,73.415207
7329,Mapero Garden,18.760401,73.419502
7330,Purandhare College,18.760401,73.425201
7331,Fast Food Hotel,18.759501,73.429802
7407,Versoli Gaon,18.7589,73.434097
7333,Versoli Tolnaka,18.7605,73.440697
7334,Khadi Machine Vaaksai,18.761101,73.446198
7335,Vaaksai,18.7619,73.452301
7336,Sheetal Dhaba,18.760799,73.458603
7337,Suraj Dhaba,18.760799,73.464798
7338,Ayurved Kendr Lonavala,18.760099,73.468803
7339,Ekvira Vidya Mandir,18.7616,73.477303
7340,Carla Phata,18.7626,73.4804
7341,Grace Land Company,18.764299,73.488297
7342,Shilatne,18.765905,73.495598
7343,Takwegaon Phata,18.767319,73.502197
7370,Vadgaon Wireless,18.745199,73.629204
7344,Samudra Institute,18.7666,73.506104
7371,Borhade Vasti Kamshet Road,18.747299,73.625702
7345,Phangne,18.764,73.510597
7372,Jambhulgaon Phata,18.748699,73.621902
7346,Wet And Joy Water Park,18.760054,73.515999
7373,Bramhanwadi,18.7491,73.620399
7347,Mundhavare,18.758976,73.517555
7374,Sainagar Kamshet Road,18.7512,73.612602
7348,Tajegaon Phata,18.757927,73.518951
7375,Mohitewadi Kamshet Road,18.7528,73.608597
7349,Pathargaon,18.7563,73.527901
7376,Sate,18.753799,73.6054
7350,Gaikevasti,18.759399,73.5345
7377,Nisarg Hotel,18.755699,73.6007
7351,Khamshet,18.7617,73.538696
7378,Kanhe Phata,18.757,73.5942
7352,Darga Khind,18.758699,73.551201
7379,Saibaba Seva Dham,18.757299,73.5877
7353,Dhavde Colony,18.7598,73.553596
7380,Aahirwade,18.757099,73.583504
7354,Kamshet,18.7617,73.557602
7381,Naygaon Dudh Sankalan Kendr,18.757601,73.576599
7355,Kamal Hospital,18.7623,73.561302
7382,Naygaon Maval,18.7584,73.573097
7356,Gurudatta Mangal Karyalay,18.7603,73.567001
7383,Gurudatta Mangal Karyalay,18.7603,73.566597
7357,Naygaon Maval,18.758516,73.573212
7384,Kamal Hospital,18.761999,73.561203
7358,Naygaon Dudh Sankalan Kendr,18.7577,73.577003
7385,Kamshet,18.7612,73.557404
7359,Aahirwade,18.757299,73.583603
7386,Dhavde Colony,18.7596,73.553802
7360,Saibaba Seva Dham,18.757401,73.5877
7387,Darga Khind,18.758301,73.550903
7361,Kanhe Phata,18.7572,73.5942
7388,Khamshet,18.761499,73.538803
7362,Nisarg Hotel,18.7558,73.6007
7389,Gaikevasti,18.7593,73.5345
7363,Sate,18.754,73.605202
7390,Pathargaon,18.7561,73.527702
7364,Mohitewadi Kamshet Road,18.753,73.6082
7391,Tajegaon Phata,18.75806,73.518585
7365,Sainagar Kamshet Road,18.751301,73.612801
7392,Mundhavare,18.758965,73.517273
7366,Bramhanwadi,18.7493,73.620399
7393,Wet And Joy Water Park,18.759922,73.515976
7367,Jambhulgaon Phata,18.748899,73.621902
7394,Phangne,18.763901,73.510498
7368,Borade Vasti Kamshet Road,18.747499,73.625801
7395,Samudra Institute,18.7665,73.505898
7369,Vadgaon Wireless,18.7453,73.629501
7396,Takwegaon Phata,18.7672,73.502197
7397,Shilatne,18.7658,73.495499
7398,Grace Land Company,18.7642,73.488197
7399,Carla Phata,18.7624,73.480103
7400,Ekvira Vidya Mandir,18.7614,73.477203
7401,Ayurved Kendr Lonavala,18.759899,73.468498
7402,Suraj Dhaba,18.760599,73.4646
7403,Sheetal Dhaba,18.7617,73.452797
7405,Khadi Machine Vaaksai,18.761,73.446503
7406,Versoli Tolnaka,18.7591,73.4356
7408,Fast Food Hotel,18.759399,73.429901
7409,Purandhare College,18.760393,73.425385
7410,Mapero Garden,18.7603,73.419403
7411,Narayani Temple,18.758505,73.41507
7412,Pdcc Bank Lonavala,18.755699,73.409203
7413,St Stand Lonavala,18.753092,73.40844
7517,Apax Hospital,18.8521,73.888802
7518,Siddheswar Nagar,18.849878,73.890472
7519,Sadhguru Traders,18.846901,73.891701
7520,Om Sai Petrol Pump Holewadi,18.8428,73.8965
7521,Shree. Malai Mandir Holewadi,18.8389,73.897697
7522,Holewadi,18.835699,73.897903
7493,Davdigaon,18.788401,73.959
7494,Dhamantek Phata,18.7903,73.953796
7495,Anna Vasti,18.788401,73.948799
7496,Karbhari Vasti,18.7887,73.945602
7497,Manik Nagar Nimgaon,18.7892,73.9394
7498,Tukainagar Nimgaon,18.7913,73.935501
7499,Nimgaon,18.795,73.929298
7500,Khed Phata Nimgaon,18.7967,73.929802
7501,Ghatvasti,18.8011,73.926903
7502,Bhagat Vasti,18.8032,73.923599
7503,Zilla Parishad Shala Aambe Ovhal,18.808399,73.918404
7504,Shri Bolhai Mata Mandir Aambe Ovhal,18.811001,73.914299
7505,Kharpudi Khurd Phata,18.815001,73.909698
7506,Kharpudi Budruk,18.8158,73.908203
7507,Dharmanath Mandir,18.823099,73.904404
7508,Manjarwadi,18.8253,73.903198
7509,Manishanagari,18.827999,73.901497
7510,Pimplachi Manjarwadi Phata,18.8305,73.900002
7511,Holewadi,18.835501,73.897903
7512,Shree. Malai Mandir Holewadi,18.8386,73.897697
7513,Om Sai Petrol Pump Holewadi,18.842501,73.896698
7514,Sadhguru Traders,18.8468,73.891502
7515,Siddheswar Nagar,18.850056,73.890472
7516,Apax Hospital,18.852301,73.888496
6531,Skf Company,18.6343,73.781898
106744,Takve Bhoyregaon,18.864487,73.596062
106745,Gram Panchayat Karyalay Bhoyregaon,18.863699,73.598442
106746,New English School Bhoyre Phata,18.860533,73.602226
106747,Awadewadi,18.857513,73.601692
106748,Harshvardhan Green Park,18.85177,73.603172
106749,Kadu Patil Vasti,18.844982,73.6017
106750,Green Agro Company,18.839191,73.600891
106751,Kondiwade Gaon,18.834642,73.606506
106752,Andhra Farm House,18.829649,73.606842
106753,Zohira Farm House,18.823118,73.606422
106754,Smashan Bhumi Phalne,18.821579,73.606262
106755,Mal Pote Mala,18.816877,73.606247
7541,Takve Phalane Phata,18.814465,73.604973
7542,Kalubai Rice Mill,18.8097,73.606682
7543,Takve Gaon,18.805925,73.608749
7544,Khandoba Chowk Takve Gaon,18.804899,73.609001
7545,Swagat Kaman Takwe,18.8018,73.6073
7546,Kspg Company,18.799999,73.605797
7547,Grace Tamp Company,18.7934,73.604103
7548,Patra Pack Company,18.791201,73.6045
7549,Web Company Indrayani Colony,18.7894,73.604797
7550,Takve Farm,18.7873,73.605003
7551,Parwadi Phata,18.781401,73.604698
7552,G M W Godown,18.780001,73.605598
7553,Mahindra Square Business Maingate,18.7728,73.607597
7554,Mahindra Still,18.770599,73.607399
7555,Musco Mahindra Company,18.7658,73.605598
7556,Suprim Industries Ltd. Company,18.763773,73.603432
7557,B U Bhandari Housing Society,18.765059,73.604691
7558,Shanimandir Ambewadi,18.762899,73.599503
7559,Railway Station Kanhe,18.761299,73.596603
7560,Railway Station Kanhe,18.761801,73.596703
7561,B U Bhandari Housing Society,18.764957,73.604744
7562,Suprim Industries Ltd. Company,18.7659,73.605598
7563,Musco Mahindra Company,18.768299,73.607002
7564,Mahindra Still,18.771,73.607399
7565,Mahindra Square Business Maingate,18.7728,73.607498
7566,G M W Godown,18.7801,73.605499
7567,Parwadi Phata,18.781401,73.604599
7568,Web Company Indrayani Colony,18.789801,73.604599
7569,Patra Pack Company,18.791201,73.604401
7570,Grace Tamp Company,18.793501,73.603996
1069,Dlf Company,18.584684,73.69606
7583,Mezza Nine,18.5935,73.735802
7584,Shivaji Chowk Hinjawadi,18.591299,73.738998
7590,Kalewadi Phata Corner,18.6026,73.776703
6325,Kate Patil Chowk,18.599592,73.807396
6328,Srushti Chowk,18.59663,73.817329
7599,Navin Manapa Shala,18.58975,73.816803
7601,Sai Chowk Navi Sangvi,18.580925,73.815758
3872,Makan Hospital,18.576122,73.819748
7605,Sai Chowk Navi Sangvi,18.579439,73.815872
7608,Navin Manapa Shala,18.589676,73.815506
6331,Kate Patil Chowk,18.599464,73.807343
5761,Jagtap Dairy,18.595705,73.78289
106484,Kalewadi Phata,18.603121,73.776978
7617,Infosys Phase 1,18.585785,73.733849
7623,Tata Motors,18.585274,73.6968
7700,Falcon Company Phase 3,18.590981,73.686356
5277,Vitthal Mandir Masulkar,18.633499,73.807098
7634,Shivaji Maharaj Vidhyalay Dehuroad,18.6791,73.725197
7635,Shitla Devi Chowk,18.677099,73.722801
7636,Janseva Hospital,18.6754,73.720703
7637,Mamurdi Gaon,18.674299,73.7183
7638,Gahunje Phata,18.671921,73.711304
7639,Vaman Bhau Housing Society,18.671,73.709
7640,Gahunje Stadium Phata,18.6705,73.707001
7629,Gahunje Stadium Phata,18.670601,73.7071
7630,Gahunje Phata,18.671713,73.711311
7631,Janseva Hospital,18.675501,73.720596
7632,Shitla Devi Chowk,18.677099,73.722603
7633,Shivaji Maharaj Vidhyalay Dehuroad,18.680099,73.726898
7644,Saikunj Society,18.677601,73.711899
7645,Sai Nagar Mamurdi,18.680901,73.711998
7646,Virbaba Chowk Sai Nagar,18.6835,73.714401
7641,Virbaba Chowk Sai Nagar,18.683201,73.714302
7642,Sai Nagar Mamurdi,18.681,73.712196
7643,Saikunj Society,18.6777,73.712097
106794,Wakdewadi Navin St Stand,18.543236,73.85183
4062,Sahakar Nagar,18.484976,73.845306
4063,Chintamani Society,18.4862,73.845802
4064,Dashbhuja Ganpati,18.488001,73.846497
4497,Lakshmi Nagar Police Chowky,18.4916,73.849899
7748,Nilayam Talkies,18.5028,73.8508
7750,Mahila Mandal,18.498413,73.850082
7749,Mahila Mandal,18.4986,73.850113
4059,Dashbhuja Ganpati,18.4883,73.846603
4060,Chintamani Society,18.486,73.845688
4061,Sahakar Nagar,18.484684,73.84523
6292,Kalewadi Phata,18.6045,73.778
106659,Kalewadi Phata,18.604559,73.777847
6288,Adarsh Nagar,18.6173,73.787399
6302,Jyotiba Garden,18.619917,73.789467
6286,Vijay Nagar Kalewadi,18.623199,73.791702
6285,Link Road Empire Estate,18.629101,73.793701
6303,Auto Cluster,18.639,73.800903
6304,C K Goal School,18.643499,73.8004
7764,Jadhavwadi Phata Chikhali,18.681499,73.817398
6283,C K Goal School,18.6436,73.800499
6284,Auto Cluster,18.6388,73.801003
6287,Jyotiba Garden,18.620007,73.789284
7768,Bibwewadi Kshetriya Karyalaya,18.4895,73.859299
7767,Bibwewadi Kshetriya Karyalaya,18.489401,73.860298
7774,Mukbadhir Shikshan Kendr,18.519732,73.830353
7775,Bhandarkar Institute,18.5186,73.833199
7776,Pawar Quarters,18.518101,73.836502
7777,Bal Shikshan Mandal,18.5179,73.839302
7778,Bal Shikshan Mandal,18.517811,73.839554
7779,Pawar Quarters,18.518143,73.836189
7780,Mukbadhir Shikshan Kendr,18.519693,73.830429
7783,Chandani Chowk Bypass Highway,18.5075,73.787598
7781,Ved Bhavan,18.507492,73.789124
7789,Warjegaon,18.479828,73.80452
9299,Cipla Center Warje,18.486227,73.79657
7763,Dange Chowk,18.616039,73.766136
7793,Mhalunge Phata,18.570185,73.764999
7788,Vedbhavan,18.503799,73.792603
7937,Warjegaon,18.480091,73.804764
4841,Chandani Chowk,18.5075,73.781998
7790,Patil Nagar Bavadhan,18.522097,73.769554
7791,Vinode Nagar Vakad,18.601068,73.740845
7734,Dange Chowk,18.616301,73.765999
7794,Sanaswadi Nandoshi,18.4195,73.802902
7795,Jeevan Shikshan Mandir Vanjalwadi,18.420601,73.802299
7796,Nandoshigaon,18.422701,73.801498
7797,Farshi Company Nandoshi Road,18.433001,73.795898
7798,Hagawane Vasti,18.4354,73.795403
7799,Hagawne Padal,18.439075,73.792648
7800,Malwadi Kirkatwadi,18.4387,73.793297
7801,Kirkatwadi,18.440577,73.790947
7802,Laxmi Nagar,18.441589,73.790352
5549,Kirkatwadi Phata,18.446497,73.788864
5550,Cwprs Gate Number 1,18.4496,73.790604
636,Jadhav Nagar Shingad Road,18.4533,73.794899
5552,Nanded Phata,18.454746,73.796555
665,Nanded City,18.457001,73.801399
5553,Mate Pat,18.457418,73.804367
5565,Lokmat,18.457764,73.806633
668,Lagad Mala,18.458216,73.808266
671,Lagad Mala,18.458181,73.808403
7941,Mate Pat,18.457184,73.804184
673,Nanded City,18.4569,73.801399
674,Nanded Phata,18.4548,73.796799
7803,Jadhavwadi Khadakwasla Road,18.4531,73.794098
5568,Cwprs Gate Number 1,18.4512,73.791702
5569,Kirkatwadi Phata,18.446655,73.789001
7805,Laxmi Nagar,18.445326,73.789192
7806,Kirkatwadi,18.441135,73.79052
7807,Malwadi Kirkatwadi,18.438999,73.792198
7808,Hagawne Padal,18.44133,73.790337
7809,Hagawane Vasti,18.43519,73.795425
7810,Farshi Company Nandoshi Road,18.431999,73.796204
7811,Sanaswadi Nandoshi,18.4147,73.803001
7885,Cipla Center Warje,18.485897,73.796822
7812,Sinhgad,18.379721,73.768196
7813,Tilakbaug,18.394588,73.766777
7870,Mandharewadi,18.395325,73.766808
7815,Golewadi,18.4014,73.768402
7871,Sinhagad Hotel,18.401501,73.768501
7817,Krushnai Water Park,18.407362,73.767868
7818,Donajegaon,18.4093,73.7677
7851,Donajegaon Phata,18.412384,73.766586
7872,12 Mavala Hotel,18.413227,73.764832
7868,Hp Petrol Pump Sinhagad Road,18.414251,73.762871
7874,Gorhe Budruk Shala,18.418312,73.757545
7866,Gorhe Budruk,18.421415,73.756836
7854,Gatson Company,18.423401,73.754997
7856,Sant Dharmaji Samadhi,18.425606,73.753853
7824,Kondhana Hotal,18.428154,73.755806
5541,Iat Gate Khadakwasla,18.426001,73.766502
5542,Childrens School,18.427074,73.767113
5543,Mes Canteen Iat,18.431551,73.769463
5574,Khadakwasla Dharan,18.438812,73.773193
7876,Khadakwaslagaon,18.440599,73.776703
5546,Laman Vasti,18.441999,73.777802
5547,Mukai Nagar Sinhagad Road,18.444201,73.782997
5548,Kolhewadi,18.444729,73.785011
5570,Kolhewadi,18.4447,73.785141
7864,Mukai Nagar Sinhagad Road,18.444201,73.783302
7865,Laman Vasti,18.442101,73.778
5545,Khadakwaslagaon /  Khadakwarsba Dharan,18.440399,73.7761
7837,Mes Canteen Iat,18.431648,73.769592
5576,Childrens School,18.427299,73.767403
5577,Iat Gate Khadakwasla,18.4256,73.766197
7838,Kondhana Hotal,18.428045,73.755608
7839,Sant Dharmaji Samadhi,18.425699,73.753899
7867,Gorhe Budruk Shala,18.418121,73.757729
7964,12 Mavala Hotel,18.413357,73.764709
7957,Donajegaon Phata,18.41218,73.766869
7959,Krushnai Water Park,18.407511,73.767731
7842,Tilakbaug,18.394482,73.766823
7844,Sinhgad,18.380087,73.768272
4500,Dattawadi Mhasoba Chowk,18.5014,73.839104
4499,Rakshalekha Society,18.4986,73.8386
4486,Rakshalekha Society,18.4986,73.838799
4485,Dattawadi Mhasoba Chowk,18.501301,73.839302
8042,Shanipar Stand,18.5128,73.852898
7986,Khanapur,18.3993,73.732803
7987,Zilla Parishad Shala Khanapur,18.4011,73.734398
